Hashed.NIN,Salt,Key,NIN
0976785deeff02b20dd387a9225c9d9c2794634ed0622f97b564bdc09f60cd8b,a8a3561085066902ddd591eeadc7f4c1,60797d30b37107ae581e574fbebc935f,ZZ 92 77 09 T
75eff36bf97d86bffdb50a8a89e47a485a2b6eb9dfa3714612aa36078a10990c,1b1b79d59976c3c1b88d6b6ce5e93c44,60797d30b37107ae581e574fbebc935f,ZZ 31 37 30 T
24b0db6aab8ec6a4fe79a871630a11db5a01fd3634599766128c20c3b1690455,9b6dece312b29ef52013efe5ee605141,60797d30b37107ae581e574fbebc935f,ZZ 24 31 56 T
989269b056d651d093b6ca348546ffbbe102fb4297f6646de4867a55ba8b17ae,e309c801c287d8a44cbb77e152db49eb,60797d30b37107ae581e574fbebc935f,ZZ 91 22 99 T
e650780834992cff43f9ce9a9732dc4bc04db58dfeded71e56cbf99feb507608,21c9dafe77d1e3c5e000fb3532f851df,60797d30b37107ae581e574fbebc935f,ZZ 95 48 39 T
2f431be74b1156ef6cf38da7ecb582cb9583187d00be79d069363bf78e0223d1,798e2cda88db87885f8d573df98d0f1a,60797d30b37107ae581e574fbebc935f,ZZ 97 40 29 T
226cdf0ba4e6d811211ebf15de262d93230009cc8dff34b1f912ff0d0eac147b,7ff2f4c3b12273da301441c7f32eee66,60797d30b37107ae581e574fbebc935f,ZZ 56 83 85 T
1bdf4b74daed9001678980f89120d6591481683d5b9c2ae36b04bf70fec62955,01299b3c4a59be67319767abac0bc940,60797d30b37107ae581e574fbebc935f,ZZ 64 06 19 T
43b517c00af106f6f7d52dc1408c2c0865d05b6e51b81bdf068af309e032c5e5,1fff801976c2023ab8eb572d8eeba71c,60797d30b37107ae581e574fbebc935f,ZZ 12 24 05 T
47965d2c94291cf58b8215fe66bbd37c1ad61101bed22bf4256e47b8574b7e61,dd4b717cbf3315297f93f805715da8bb,60797d30b37107ae581e574fbebc935f,ZZ 51 47 54 T
abfa846c3baee0b2d52c43e7efa6d51c8b079e6cd0bd4a807b8612c9462c16a6,2f19fb8c2fb0e796c7073abc0ec6bef6,60797d30b37107ae581e574fbebc935f,ZZ 08 61 43 T
1b786050a64f47ea38d7a12dde4e35306963fde8250a116e0bcfd76b90612746,f54ea98b9f317d76ec7246dbf40c3678,60797d30b37107ae581e574fbebc935f,ZZ 64 51 27 T
5060991312fdf537cc1a48af7f00d53c05b52575c29251e18df2060c1d64825b,934db8cf12fb77a848a364985cb518f1,60797d30b37107ae581e574fbebc935f,ZZ 41 69 48 T
24eed852aa64d1d5befae9b377052a71427eae805a89c577d9545109a3a54297,1c501dda32259ad6fe2a4ab102a6724d,60797d30b37107ae581e574fbebc935f,ZZ 99 25 20 T
3faeb77f6ea8365248a655054857e50177c60ceb1152da50924397b81b853e8b,1b3adde47e6e4f73b6e10b9f8af1f288,60797d30b37107ae581e574fbebc935f,ZZ 85 39 54 T
f747fb4f1271cb9ecfb07d734a9369571bf8aa9a6b7e920f65f888cbb087ccca,4b8b9e2587a9e2424752e7aabb9a61ff,60797d30b37107ae581e574fbebc935f,ZZ 69 84 69 T
632738477bc2752888af3b926ec11eba41c59e514bddbeff6774d7e004b784f6,6894b3965f86faf2e2f7ee464d25c645,60797d30b37107ae581e574fbebc935f,ZZ 46 32 70 T
4b2418b78a8ee7dbfb9d9d114d78d0481f4b72290d469d2acdfa377a8fed9d42,892da6915710e9273cea0a2e9da990f6,60797d30b37107ae581e574fbebc935f,ZZ 23 31 21 T
a86885663bc39b0fae05940703340d19cb2e83a8ff57b64910250afc3fbd1b26,758b7f672971f1f6652e5e26262e21b2,60797d30b37107ae581e574fbebc935f,ZZ 80 79 93 T
e7382e1e3ed4fb3b266d495ed8098b4b3bdbd71a1524a4cbcf4b3995c18db25c,ffc0f0b14e8b9e11c4ecbd0f28b226e7,60797d30b37107ae581e574fbebc935f,ZZ 59 18 39 T
c5a69e8cda0c121ea8c7ab36bc5aa22959b487c9a44fafda7894a8ef26fe3ed0,d1405dff5265d3917ed1437b839b4823,60797d30b37107ae581e574fbebc935f,ZZ 45 09 99 T
5d590cf5fa7bd4cd2d88905c55469a945045193a3b2844ed4888a80d30667338,4bcd900fae4c9933831967ffcffd481e,60797d30b37107ae581e574fbebc935f,ZZ 45 55 06 T
a76f84a91636c44f58d4f3371f606b61d794b14ef8e3480bd0116ae6079b807c,19fdab2e9d72d4c2e9f658ff2745a2aa,60797d30b37107ae581e574fbebc935f,ZZ 47 07 23 T
b3df921d27fd4ee642d527e5a0b8465584e30d2df9749674d78ba689b33eb390,0860edf28503956849de5bb35b39014d,60797d30b37107ae581e574fbebc935f,ZZ 20 04 68 T
01f2bc97bfd86d856fc56a6d884ca4b71ab0a3900a75895a8a16803dca65d5e4,9c6cda35c0dc60ef77e02d910390b7b0,60797d30b37107ae581e574fbebc935f,ZZ 30 85 23 T
bb2180365689f8a217f3415ade68459d68250745bbe7506e293f6a6a9e7227ee,e3539db7879a69d86e127ebc76b5c1af,60797d30b37107ae581e574fbebc935f,ZZ 20 08 29 T
1e5961d8165d9cd78eccbe8ba447dcb93e01cb325ac1f03f662df2e5b06089d8,ec04706c618ee2e7236a50aeb502641f,60797d30b37107ae581e574fbebc935f,ZZ 16 35 94 T
6d463768c9ad68d66ce3f38a3dde79978d2acadee8acb129464a00fd37983c7b,4252c87808798cb014c975897c6d4805,60797d30b37107ae581e574fbebc935f,ZZ 51 52 42 T
ec7ac880aec442ed4f6eae84008d2a1304fd38a8060df395e563c4b5c4a729f8,45a435add07466615ba04c4876ec05f1,60797d30b37107ae581e574fbebc935f,ZZ 69 10 64 T
b4ea8e5d4bca2316ac6253eaf4288e6ef30d4a1fb680bbdcdaff4e4f8ec5dfa9,952edccb3a1f36946cbc9441fbfd8540,60797d30b37107ae581e574fbebc935f,ZZ 29 63 24 T
384eb447c5e8a06f8e5f97cb1bf475e50e852dc6bd22fa496583736d419a400d,e02a03bc2ead28cebc16dc8490147e48,60797d30b37107ae581e574fbebc935f,ZZ 62 49 83 T
c7fee2cb634ad8af780a926a08e57dd86da2b8a246191b594d74c530bc59dc76,da793daceb7c2a393a47ed847cc5a73e,60797d30b37107ae581e574fbebc935f,ZZ 27 70 63 T
19263567c5e4d84d347e0f098d47e34611177d6fc4879bb466099a6bd5a73fb5,e59de9cdf8b95a43f97b8700146b227c,60797d30b37107ae581e574fbebc935f,ZZ 20 49 51 T
f3c02732f050d04e8c74c52406cc71245c782e4de18d3215da92aa2f504b23d1,7630fc28476b2adb46bb7656c930099e,60797d30b37107ae581e574fbebc935f,ZZ 19 48 52 T
73fcf2a7a57cfb863fb49df4317b9f98df1ef2601d19270ae2167531d8b222f4,f70670d9fc4ece503cec474f4114db30,60797d30b37107ae581e574fbebc935f,ZZ 53 69 16 T
2dba374b84a683c06d60b8129feeea04da38afebf0a4f088bf71a9b688d7d173,6f0ab97b14aaf06039d0f71a5ffc23b1,60797d30b37107ae581e574fbebc935f,ZZ 54 83 79 T
bcfa6a99d2bf2c6b9dfbac5021932ebd807addeb17459c40076355fb419ac347,cb9ab567e8004cac61f93b3512b8abef,60797d30b37107ae581e574fbebc935f,ZZ 72 53 23 T
556d50fee5c757ca98273ea1f8d3f418bb2db4ae3c66e43f8d1d2fc3b2f1a3a6,c4488af0d8f532954ad1bc811305dbd9,60797d30b37107ae581e574fbebc935f,ZZ 37 29 39 T
21fc41c05528daab8aab2ca0acfc4c150169d9ea176cd7401495f2d6259fd1d2,576e9f1c1beafc8d1774edc0060e281f,60797d30b37107ae581e574fbebc935f,ZZ 95 05 06 T
1a82f4236eb16b30ea445976bb4e945451792bc9fde5f25b4ed8358ea9745a30,fe4be4997a6651dbfb88592cbc50364f,60797d30b37107ae581e574fbebc935f,ZZ 19 08 19 T
25498a5eb39f57428ec066d307b601802285d466b09f30554adc43ebcd5c8202,3af4566e28cb3c2637a40025fb71f5dd,60797d30b37107ae581e574fbebc935f,ZZ 13 26 71 T
533315f4339eea5a1e60ac340c6fe86f69e096edbfca5478bc54d60abff0706b,8d46b253844829ca22f3de82e97d33f5,60797d30b37107ae581e574fbebc935f,ZZ 79 65 83 T
a14bbb6fd293f3bcc536237fcf2f6a61f9b3bef6efa3d0624952d2e18895add7,9a8789888b92b3eeb916c231c318becb,60797d30b37107ae581e574fbebc935f,ZZ 25 36 73 T
60e28e998b83c712560697f073dcef01bd79f2fecceed761a2f32e7ac54a0d30,b921df5c99c9cf5debd788b3d4d0ca47,60797d30b37107ae581e574fbebc935f,ZZ 66 56 60 T
363b017c70ef8dfa126eb1023a4205a55657921903451ecadbfd16c9828b2b82,44eafee323ec1c2cf3b0acf04c2be95e,60797d30b37107ae581e574fbebc935f,ZZ 32 00 74 T
d16f1aafb61626236162e3ddb5f9c376867ad6dcd782631ea46e2b859234e8a3,f81865eb975b57ae74800141b364e239,60797d30b37107ae581e574fbebc935f,ZZ 77 23 18 T
448d36831f377f531115c11e9bbae0ba3d98ff9bb62ecb96c18bdc5ecfa22a64,6d29298f40d739971639c56d77390a77,60797d30b37107ae581e574fbebc935f,ZZ 20 82 26 T
840bee6d332526cb04f78960cbaaaa77696861a9a86d4a2addae2d1832147740,910624265d1d43a812729800996bc57e,60797d30b37107ae581e574fbebc935f,ZZ 78 11 22 T
431e8fc73b1b1a137a68013523a5fb2268967b83fb5fd8609ace06768cf60f4d,792d776c2b70e55d90276428e2dea487,60797d30b37107ae581e574fbebc935f,ZZ 26 80 56 T
37363f963a3394aba8e708415ebb54e4df06c0f2d0a8ff6ef0c29e7c1d2b0f77,133f85779e60edf763cd8ed8361b70a7,60797d30b37107ae581e574fbebc935f,ZZ 34 83 40 T
7271ed6db38066f90c5d24a09c6eb863fd33401da14a7fc87bed0d6e63feb731,2fe2caa255afa7b126b0677be16758aa,60797d30b37107ae581e574fbebc935f,ZZ 68 59 21 T
d5913e068ab658607fd1c72b51f223f9b363d181cdd6246307d45f30c82d5eb2,b4ac6173795609866e610e6dd5804dc8,60797d30b37107ae581e574fbebc935f,ZZ 36 66 02 T
2655fa79b85eb49b5c88c16370f4c7946108150e40bb04151a878144779246d1,c6d666c327aa299848fee09a4e8e4c7e,60797d30b37107ae581e574fbebc935f,ZZ 44 10 19 T
68b16bdc4500bcfaaa8743f628f0202ac0fa5e797eea115f3459de10aaa033b4,6f4b2075987dcd6338e006497bf31f86,60797d30b37107ae581e574fbebc935f,ZZ 93 76 02 T
74c4257fb7f132559247529920fb9c69b0ac4e94961310ff6378abafb2967ce5,9d4e83b1390b87209f0ca889aefd12cd,60797d30b37107ae581e574fbebc935f,ZZ 27 51 49 T
803ed6b3bc8ae69a7a75691e1ea06ebdcd5f7e66ee38ed709aa5c5929477f99b,34b9e97548dcd7aae740f56cc5e05a12,60797d30b37107ae581e574fbebc935f,ZZ 00 36 10 T
49ce83eba16122915dce4b9639ab4c4f59d89872835cf7c06a87387620bf9d91,32e8f1ab6577aba3bbebaa0c36bab8c0,60797d30b37107ae581e574fbebc935f,ZZ 21 09 00 T
adc8c43c64fb6000d29058e26190584b36bf6b95ce3c996d5e2bfed8568f7635,b0760a63c5ad8d25ed27256187fe3653,60797d30b37107ae581e574fbebc935f,ZZ 51 14 66 T
3e4652cd15154882feb5581e7cd88ca9002241ce53525952fcc907a18f91225f,31bb1263536c0091341cb2355c1aba3b,60797d30b37107ae581e574fbebc935f,ZZ 03 51 14 T
5d875c483e3079d6616a52fbc0ad8a1b7a6c25ecce7fd481046ea493796e971d,ccd9c260b888315b1317f27e5faa5362,60797d30b37107ae581e574fbebc935f,ZZ 45 40 27 T
42ed97e9be32e257e659e88d6b5d5e9d28d0948523ba9bf7d3812d89920dd359,2b70fcd0616927bff7e869c354be79fa,60797d30b37107ae581e574fbebc935f,ZZ 99 37 81 T
dc7eae92063f8d610cddf45e96f5a4ef136f9aa46cdfd59e4053e45ee1dbc702,b5a87846225c074826613816f25c63cf,60797d30b37107ae581e574fbebc935f,ZZ 33 16 32 T
7f59d0efb05484cf8e1b43256150fe9915854fa10ed58dd33e8b163239a8aed1,7e1852c0268532b8bde2ff080465e14b,60797d30b37107ae581e574fbebc935f,ZZ 27 26 85 T
080ba5d3cbe4c671eaa6d98f55c8e1bc8d7c6ba7f62e1df5f9d37c24d0d684cb,87b1aeb75677d87f61027b78ad1d900f,60797d30b37107ae581e574fbebc935f,ZZ 13 39 35 T
442b0fd79387dd4a56d0ad4299c438b672145bc90a8f3e8fed8487f908ef1f07,348a08eb3cce0fd7897cfd4d4c793bc2,60797d30b37107ae581e574fbebc935f,ZZ 77 03 80 T
751c371d82d4d27f28490430ded9353bf18f007df759c32573fb189109aa7ea9,985c60cfd446b9c8e72aac2a7b21aebf,60797d30b37107ae581e574fbebc935f,ZZ 08 08 77 T
896365ffcb45547ebd48e94ee772a95f2370cbfaee018f85565a2fc357bbe020,2186df06176a3de617a8f4d2e0f60379,60797d30b37107ae581e574fbebc935f,ZZ 39 90 83 T
6c4b79777290c04bc198272397c6fd67fe4f1352de1bfeec38bbf80c45dcc970,c8b483d800acf421dd1853139273ce5a,60797d30b37107ae581e574fbebc935f,ZZ 46 55 65 T
c3657f8f3d0bd3c69d468db1a8f09a76fa523a676b89ce22c88ad274ff460e4d,9d6a9e4ec437dd451a2bee8106c521cd,60797d30b37107ae581e574fbebc935f,ZZ 41 32 39 T
58ff5a256dbf6781b284576662689aa082ac7725a36405d5863e53b3b647be1c,be601fb69bdba82a67a91782f7c19238,60797d30b37107ae581e574fbebc935f,ZZ 54 22 56 T
a760a73765781c73cd6ae32f3e41d8397e4e5f9cadcb91f85e94aaf1fece2852,ba01664458c22f673666c6ce66e47923,60797d30b37107ae581e574fbebc935f,ZZ 71 18 44 T
a3f530692022eaee07f7ff1a89366a24441eddb698673032bd5b6f5ccfe67d70,8c976f7be49174a3ff99f59e01dc32f0,60797d30b37107ae581e574fbebc935f,ZZ 83 98 31 T
e13e9dcd7db962b78c32d0bab90866b1624ae8f32f0ac73b95fb838104859ac4,ba51a868d7bb4ec9971dceda49c11296,60797d30b37107ae581e574fbebc935f,ZZ 23 37 33 T
15e5b4b06de46cc780a1cfb4f53e2c6c4969c1292189bb4b528627269a5b993f,a5894bbeac873e937ab9cdeb1059ca69,60797d30b37107ae581e574fbebc935f,ZZ 05 17 44 T
3b32207b485d739b43b2707534dd59805d820b52c9b79e2514db89ab368b7044,4bf9cde7479158f9c4dd5bcd0c201efe,60797d30b37107ae581e574fbebc935f,ZZ 22 12 14 T
f181269e282d81fed89055c37b541b18055e548db06be2ba400b560e9b647ad5,2e790850094e46b6224b77197afb3653,60797d30b37107ae581e574fbebc935f,ZZ 11 56 84 T
e6d275eea18ae17e36eb2acb830ad29f8622a28a80d404918960a712b4fe6082,5ab88efa56dfe4a20e0fffff1bad8311,60797d30b37107ae581e574fbebc935f,ZZ 74 82 29 T
aa7c0be866a8b312b2cbd0fd222ab8468b1d2093de42f5b7699d6aedd97c21e4,69f1e11f5c2d622c3a07ca1176733e7e,60797d30b37107ae581e574fbebc935f,ZZ 40 58 71 T
9d52f9eaa89a2e86bfe35e6cfadf27303a383de830134b78bf50cdb2f2ec51b2,dcd7869f1d6bc8b89d1bc8ffbee771d2,60797d30b37107ae581e574fbebc935f,ZZ 37 69 95 T
00d655030e8584dff641090860044aeaf104e6c65b44fb5364b52930f977175d,0d8a65ab4b48ac39f4182c07496c7372,60797d30b37107ae581e574fbebc935f,ZZ 26 21 65 T
e869bd2570ae2f29673e2c83173a41c0a576b273b23f3dd65cd40165901f1c8c,4ef4e256a8b17f5ca64767c8960b0be8,60797d30b37107ae581e574fbebc935f,ZZ 49 99 35 T
f3c92a2a973fdcbd1d92de06f6cdc1faf7ea2c1cbdafb66fae21beb3e6e7d83c,8f90f20fae63430b9dd600d8589ab364,60797d30b37107ae581e574fbebc935f,ZZ 41 30 97 T
d733741c8a9d1885483bce94ae9a511420cec7650a1e8416cd59ab541523f758,afe344efe6c08d8f06f71cd61aa12af7,60797d30b37107ae581e574fbebc935f,ZZ 03 58 40 T
5fe1ad0704211b0461dc185414865fc9c206d12b341ffc8b9c9bab38443ddba1,675bcec4322c5266543dcea8be21ad94,60797d30b37107ae581e574fbebc935f,ZZ 39 18 82 T
be66c0e04a77ac84a2a1deaba918e3ed2c9cbf29c9f83d27863b6cb95abcf556,afbac6f3aa72722008c21ddd8ef982b3,60797d30b37107ae581e574fbebc935f,ZZ 21 13 98 T
6656f9bfd0f227cfd771590d4119e3fa9bec8f4f2bdaae399a6545a3418848cf,87fb5b950a54546c4a7b56dccab6d86f,60797d30b37107ae581e574fbebc935f,ZZ 88 33 53 T
8cb5bb152e8eba7491d4238cb69a4432ee81aba57057d2b86259a6e201a18593,47cb0ea84c386134bfeca16d6392b7d2,60797d30b37107ae581e574fbebc935f,ZZ 37 49 44 T
4c719eac4201ff0062d15531cd7359a04cdef2307ab4b3de05881f4f531a47b5,117a95b87e40907a1d9272483b5480d7,60797d30b37107ae581e574fbebc935f,ZZ 55 99 70 T
132f92dfcd2f3ece8999f373a63e6ba7b87cfc707ad588e5828b0af10ffe386b,11e669333b4d5e6f6700ee2aa08b7437,60797d30b37107ae581e574fbebc935f,ZZ 64 30 09 T
1fc4f99aebd4e9e493b9f129627adeae1863f607c2b46dce71c4aabed083c911,ac84d5885b8c77a635ea69bab572a657,60797d30b37107ae581e574fbebc935f,ZZ 34 58 44 T
703a6f560e6f1eabd802ee5f4b6e96b0e58f2a97a3dc59c09a4aaa71347d1d7e,870f74a6d8b7b2395b578d515b333da8,60797d30b37107ae581e574fbebc935f,ZZ 13 97 49 T
28d015b649f95810ef02db4f69105bc7b98bd3b58525632a426002a1c87b60fd,c6d1650873de6061980d78cdef014b2d,60797d30b37107ae581e574fbebc935f,ZZ 83 07 93 T
7f224ad4dd660168bc57c1efec20512743197419cc5c8342f9f3192c412fd2cc,011e07ca9f3dc4080e716e13de4ed9f2,60797d30b37107ae581e574fbebc935f,ZZ 54 92 40 T
c025e3c6133848c2e1352a888ed1c88d5422ebb1bf87d6c359c7d02d2bf02a2c,a2ff71e5dd3f2489477d1e84796abe45,60797d30b37107ae581e574fbebc935f,ZZ 53 43 80 T
9d5fe124d62a4cf61bcb280219c93a9f7152f26de213f85201c6d88d72716729,757ff16273725eef621bcb5d647ed155,60797d30b37107ae581e574fbebc935f,ZZ 07 94 83 T
4f20b894403687cf86bbe4d4fcdf62b33b59e1b1104cd03517fe27265b0d3a38,809d23c9e6108de4b740f6f43b8abbd7,60797d30b37107ae581e574fbebc935f,ZZ 54 72 66 T
0e62355d5cad1644fece6afd1bf7d75fa1ab327bb8ce979e384bb28cf45e1a6c,a51413f7b17b1344ef6e572b0e35ca8c,60797d30b37107ae581e574fbebc935f,ZZ 50 46 16 T
e1052941060a449ae463917fe2e9e4a686526e2fa48c8064490bd32ae4f0717d,185351bfb398525894d930fdb3d4238d,60797d30b37107ae581e574fbebc935f,ZZ 85 69 51 T
6bf9325e8a7cdea03fe5ea96f6fc6de1fff08f65de4c441d8896111eb4fda4e9,dfa6fca98afccb8eaf377800f0d4fbf1,60797d30b37107ae581e574fbebc935f,ZZ 73 78 64 T
e1f6b980864c8e3ef0ce257c55387ba5c243545ce07903e1a3278d6cae4474e4,98a186f7f5c85400bedf10743d674684,60797d30b37107ae581e574fbebc935f,ZZ 39 05 57 T
69f40cb8bb1e0a799279043c043fa850f0e8f3fe52ebecc8bcc37363d7a72231,856a9a90f05a2595f18ef66045285d81,60797d30b37107ae581e574fbebc935f,ZZ 95 30 18 T
f51c9c319237753f99d57631f64d36461d8b305a0e82ece1d3377e3544eb54f4,921ca6d2c07cf0e60a278a62ef4d8e89,60797d30b37107ae581e574fbebc935f,ZZ 04 94 93 T
5edc211100bf7d86de8ee359eb7945124022d18ae63d817ba92d8ca17710163c,4d03e5c86c041b4fc52159f9765e9892,60797d30b37107ae581e574fbebc935f,ZZ 30 62 51 T
7e6f8f9fd77b6069cbcd893b0841bb7625d0bd1662a5314c82a5e7e6855a4d6e,7402abf8ba01d68cdaf54227f64746a7,60797d30b37107ae581e574fbebc935f,ZZ 00 49 62 T
693e0eebab97260b1b3a30f7bbba1da466cf82ea82e4d4d60a6774f7047e50e5,6c44a1d95a29405c9976883fe2a16c9a,60797d30b37107ae581e574fbebc935f,ZZ 56 86 15 T
f296e1036e6d46d19db79a0f3c608aaad40155f01f804cfc56ca334a92f76d69,2ac48f6b3b09a57adaa0f8781696f420,60797d30b37107ae581e574fbebc935f,ZZ 31 16 27 T
af2c701b4fc52c121a05d334e1ec82fcc8a00e16feefcc5c3db406de05b14301,f49a7f691da2f4b1d2ea4ef92d9ac2db,60797d30b37107ae581e574fbebc935f,ZZ 04 84 69 T
60b12b860f5bf4f8371cdf895708ba1c4ef34d3d29002190ed3b27f8a1c1e1ab,b44d4e7bc9a3fcfcad92e6ee654894dc,60797d30b37107ae581e574fbebc935f,ZZ 96 33 03 T
c8d5c47f53118bcb5cd195293e01c5b6efe0173411097b443b143fb667f47eff,311733ff2f35859d3ba98bcc2a6fa439,60797d30b37107ae581e574fbebc935f,ZZ 01 26 94 T
a96c71859ac8e1fda2f8a7150f2b5d014b2b594eeb4e5f15f4acee33243856fa,26ed6611161b3e8e7897a52d9c688054,60797d30b37107ae581e574fbebc935f,ZZ 12 18 27 T
e97e34768d6b87e6ff15148ae499198c2582b561a790b1a0121cc780c75cb197,2b616f4c9055a078493583be6b4b5602,60797d30b37107ae581e574fbebc935f,ZZ 16 63 15 T
2aa1d697370618a3735e8d801bdc5f090353c73d6e5b6fd66f40c95c9e5ede37,689f4ab4d71334bec4acc9040df20490,60797d30b37107ae581e574fbebc935f,ZZ 22 01 20 T
b70b05703972e3d6a846dbd272553036cb7944ffc613655fef7726bda579d775,5d69d57a8700a6c560bc8bea3f39ac4a,60797d30b37107ae581e574fbebc935f,ZZ 89 86 42 T
776fac89e4e6927941d673b518e527e5eda67f00948de1c39b86a6cefd1174f2,e6f6a5e9b8147238c53ac44933a100c6,60797d30b37107ae581e574fbebc935f,ZZ 96 35 00 T
b56c3c79394a783d35c9a9c239dacc588aca6efe1f6284e015aa17da8ec9b519,f59e67d766e61f20d0ca1e1b70f427e5,60797d30b37107ae581e574fbebc935f,ZZ 96 39 13 T
e0241750c9637cd77348decb98bc9d99c1971a313f728e67580130d7eada0fe7,ee407c534383b36cc1d0493d3c4247e5,60797d30b37107ae581e574fbebc935f,ZZ 47 74 65 T
194a5e95b751a5252b64b0464854725473d4b978df8921fd56046082bf517b9c,c6a057e0df3b8d8ec4ba443680735a51,60797d30b37107ae581e574fbebc935f,ZZ 43 14 66 T
02504e9cbd025a63cac31c6b47d90495833b33bb5d2fb88572639a5e50547244,23d148da8318751ee85e2f0f77cba66d,60797d30b37107ae581e574fbebc935f,ZZ 42 07 71 T
c47e05c08ea82ede30457b32a9b8d605a24b14b0d733f0e6b7c4f8955c2819b0,2365447a697005f12d02ddaa304781cb,60797d30b37107ae581e574fbebc935f,ZZ 11 13 67 T
4bdb3237ab39f40521d75f1173b927b5652b750c40bce6d375a750d318cd12e8,b9fc8a727d26ad48ac4b7fd559817abd,60797d30b37107ae581e574fbebc935f,ZZ 25 01 44 T
293d0a4fe1bd997aced826dd56d0d97053a789b459946b9f3bd29c26b368326e,049a98ba4157e7815798ddb6d3838b75,60797d30b37107ae581e574fbebc935f,ZZ 03 01 05 T
b9be3de0810f666da46a39cbfe2178c220fcd7f81d0f1003731182bb36f676de,ea98e8b48080ecd32aef47ad3e3f8a5d,60797d30b37107ae581e574fbebc935f,ZZ 74 21 92 T
47168a1cd8406a8442bbd10fd230985dd43ae821bbc6fda4cc23ea53cb939fb7,29e9bfe1bbfd12842cfd06a1af45b42f,60797d30b37107ae581e574fbebc935f,ZZ 33 95 20 T
2009e2a1658d7df9bd69a732c45ef35522dace3a71b8c7dc9215faeaa68fd16f,2602a3448a9cfa1920cb7cbeb434c4aa,60797d30b37107ae581e574fbebc935f,ZZ 89 96 97 T
9c15ed418642692cdcb1ebdd3fedf49d2a2baa8fc3592c1485c0f08dcd776ce9,e44530aafa296da3d6350d1797ac6939,60797d30b37107ae581e574fbebc935f,ZZ 69 68 37 T
077a95bb0c700c0e35ee4c0627f8b9bdabb3f642038b83d551a8b4dde17e550b,1d56d4449b118390c5d5fb3446bea314,60797d30b37107ae581e574fbebc935f,ZZ 31 19 30 T
ad3199abbff51151d3c6966fda2f249cdd2011950ba15f96aa251ce67a26b016,016bc7cdd1dd45e42cab920ad6295f8e,60797d30b37107ae581e574fbebc935f,ZZ 83 87 27 T
4219fe9ec767b816b6a586476727a9535d4f8ac682637c9cc00c62ee6d971ca2,00446c5d2aeb217794a72162147aa713,60797d30b37107ae581e574fbebc935f,ZZ 50 21 81 T
1d49a6ef30d1bdfa36b9a69ceafaf4ca573c3a246e9d110d7877a58788bfd55b,3030ab662e92cbcd309c24efdc4d38c6,60797d30b37107ae581e574fbebc935f,ZZ 33 62 64 T
f07e2909431d9ad911bf0192df17673bf50a4351c0a35b8d99bb8676fd1e6f5d,64a8a808aae432f707de0a88070883dc,60797d30b37107ae581e574fbebc935f,ZZ 78 92 09 T
8b0915a62bd10ee9db47cd4842e8277c2e4d75ada8db1af9a84b75a507007fd9,675b3e64a95e27871c19b68342d01e79,60797d30b37107ae581e574fbebc935f,ZZ 95 75 01 T
d8c0f6f6efb7b5029b6e7c04f584f46ac70c7f38a587d1425a2620d1c82bdf4f,a686aeb5010cf6a1cf24fce062b8df9a,60797d30b37107ae581e574fbebc935f,ZZ 03 34 98 T
bb6f426b3f4dbf7e717d3af235e9b90216effc3cfa23b7234d96e1e89b0376cd,17b67138ba4b26162e0babd3a3b555a0,60797d30b37107ae581e574fbebc935f,ZZ 89 78 85 T
615824897de730c13bb3fa4f7d3eff3827195b2b3b8ef9e5d3927574d83e83a3,0ac1efe7c577d8b65daac6363529d933,60797d30b37107ae581e574fbebc935f,ZZ 34 21 32 T
b0bc691d15f3d125221e831d22c557b1fcd4d9a81505eb22545e8ebeeb04e35a,a39339fc1ed39753fb91150800dbb848,60797d30b37107ae581e574fbebc935f,ZZ 56 56 55 T
4acbd6f3c3957627ed5d123af2c9359d7f0076b38eaec58bc172402cff9254bb,9ae87b67e33df542a810f402160effaa,60797d30b37107ae581e574fbebc935f,ZZ 64 94 05 T
265ffc23633b9bb843efb79c8570f2de0049ae6a4f8cafc42d4a061b47fc74d6,81ea9142d6cd1685f2bab30a305f5e95,60797d30b37107ae581e574fbebc935f,ZZ 65 86 55 T
75450b421fdd42628fb214b428d314251038ddffe86f2e0569b8cc51bf4a9306,6c6da72344efcb0d6e6d49e98528ec40,60797d30b37107ae581e574fbebc935f,ZZ 05 80 25 T
7f01886e61ece405f5c321c178aaaa677a560a5d25a82a5c3f442f11641c60d4,6d3b81237c83b2e2571fc569d8bacea5,60797d30b37107ae581e574fbebc935f,ZZ 60 33 61 T
6697e518ffcce95d495526e83b008e6d1f7e924aea891764c3ac6fa638b99142,70e78fd2910283df3b071cc3c4cafcb0,60797d30b37107ae581e574fbebc935f,ZZ 39 73 19 T
18e98ad5d78e3749284520258123a9ebd8e9fc6e82fa0a6990ef0c9f9d116902,e803f73340d34114d6d845a56c453bf2,60797d30b37107ae581e574fbebc935f,ZZ 27 13 75 T
ffd76d6b59ac82758ee56646f7e8356ecf824950b3647e89f6dfd79089800341,96908a6bccc63ee47e3ed197b9ac5fb8,60797d30b37107ae581e574fbebc935f,ZZ 64 58 95 T
838da1cb7b80c564a8e15737bf64767b6d510f761bf48f722d4151372431685e,ec4a8374f6e7d25cc7bd402653af6590,60797d30b37107ae581e574fbebc935f,ZZ 71 53 47 T
cc330d2a3e4283f669d768052352a91861f934fbc856d90b994511aed126515b,a3b189a45219a45127d479ef5fa08dce,60797d30b37107ae581e574fbebc935f,ZZ 69 86 09 T
