Hashed.NIN,Salt,Key,NIN
08831cf3b6990a68dd0c82b1f56562a4b6d304fe23ccb2b0146b3226ac841036,ec69821adec4b346c7f35f23c33dae1b,f6b0f400aae41e54877b93248917209a,ZZ 31 37 30 T
e98f0e3bea9f25a9dd741aeb9096ae6fabf05115d9bf2baa2c889bfc457195dc,bbd45a9e9cd3ee8c2bec4246f160832b,f6b0f400aae41e54877b93248917209a,ZZ 24 31 56 T
ea6e522fae26ea87abbeb6dfbd6278443cef7540b45fb1e19491e3aeb82adbbf,6c9cb79c5a810b901d33c65a8b34cbc9,f6b0f400aae41e54877b93248917209a,ZZ 91 22 99 T
fb9a1f4d4033608a71927b0c238b5cc81d0124304df55fa88bcdd3d018322dca,ce6ac4dbcdc700f2055844cd40681aec,f6b0f400aae41e54877b93248917209a,ZZ 95 48 39 T
050cff47917d2e47017935457e0ef298e2a24746d3a23b310461f2a66a975023,10c62d2360676cde0bc182aad65dbdf8,f6b0f400aae41e54877b93248917209a,ZZ 97 40 29 T
0cdb9ec28e75420b79cfd2926265f0a2faf610f8c04d4eb6f375b3a49a6617f9,27167acc88436e0a171bac3f9bfe421b,f6b0f400aae41e54877b93248917209a,ZZ 56 83 85 T
b9e9e40beae634708cb843f4bdd811ddfa920459aea1ec0e0e8884c7f449c484,0d4a83745885e20f24ff5f072e71c9ef,f6b0f400aae41e54877b93248917209a,ZZ 64 06 19 T
4253de6dcedad2b582eec4f75106d6258ea073cb6295d0f44ba49d92047376db,14799249d0c01b62a55607121e34f9cf,f6b0f400aae41e54877b93248917209a,ZZ 12 24 05 T
d2732d656959da4b545d0918defd2ac2ebd899c0deadc6be2df972dca5f1f3a7,b24eb2c890712a91b4dab1bfa79295e1,f6b0f400aae41e54877b93248917209a,ZZ 51 47 54 T
6073b5d491756102aec5b0dbcc2583c376678a377b6099fdcbc068061b5b74a4,5dfdd89d19c679c8cb83d3dd35689d18,f6b0f400aae41e54877b93248917209a,ZZ 08 61 43 T
c8b90eb5a822143b526b1279d6d6bc4cc847b58099ea85162969905321d12dc2,9d45023951f60444e57ebcde12eda5a8,f6b0f400aae41e54877b93248917209a,ZZ 64 51 27 T
4e0bb00d154abf6f085245959d529601fd41a3bf15af9570cac657e687b3f853,35b3c12198f6ac7d94c5105e4ef74249,f6b0f400aae41e54877b93248917209a,ZZ 41 69 48 T
88052455576e55539ac8fca8626616cbc6bbf03791ee8384f568c4f1e23ddc70,4599e70fc56d0909fd7ed42c0327213c,f6b0f400aae41e54877b93248917209a,ZZ 99 25 20 T
d6b45946ec4f6ca9ee4ea78d748cde0355f2fc59eec51c90d6bcf716b42fc3d2,a39e1672b19cfebaa354037f9dc35cd6,f6b0f400aae41e54877b93248917209a,ZZ 85 39 54 T
28b4e6ffb23c414f87f65bb10af327417fba1fb875ca376369d777e079ed9e1b,3e2729e4cf5a362782df0319b49e2ab4,f6b0f400aae41e54877b93248917209a,ZZ 69 84 69 T
17a563b4511ed1aef220aabaabe2942487abdeb9ddee3b1c24315f92001495ba,2f36d0f034bce5efbfc4057c2e28b7c4,f6b0f400aae41e54877b93248917209a,ZZ 46 32 70 T
ab9fd318d144361ebf044729d88c93067707b590f754e4175b38a6d60eaa1250,2e4d6d177a1d56b7f7f158618e0fb030,f6b0f400aae41e54877b93248917209a,ZZ 23 31 21 T
d625fe0d8d270e694b1bbd9b79b3fee740e154475b3a18b425e9768b5a63db15,ee9c5162f0c2425f38c7ab9e1235187e,f6b0f400aae41e54877b93248917209a,ZZ 80 79 93 T
fca57efb3fb8cf7ce81a45e109f9c94291c678da38b865391f75be8bfe3090a0,f1abc7e34833c85fca574f36fb61a08f,f6b0f400aae41e54877b93248917209a,ZZ 59 18 39 T
023ccae6a4ddb84fc756e0404b6ea4c074391fc339eea5483033f49a3838d1d9,fbd437798ae777b79934f404eccf476a,f6b0f400aae41e54877b93248917209a,ZZ 45 09 99 T
f4b443ef71b5950ee90ed8a7bf64de92f4b25d587fc3a811aa2083028df8e660,123dab16107b7828a61f8aeb35e15684,f6b0f400aae41e54877b93248917209a,ZZ 45 55 06 T
fa3fced36aafccee196ba3bdd517fe1d46e4c57d854bbe6bb6113a88bc1cff9e,408cbc467e48d5a3e494ef81d6157a1c,f6b0f400aae41e54877b93248917209a,ZZ 47 07 23 T
1b80324ce28daeca1b1d3c2e12a9b585b653da6a51cec8858b46631b2799c023,9aa56d6b8c6b4adabd19a526894ebddd,f6b0f400aae41e54877b93248917209a,ZZ 20 04 68 T
2f7abf4afa148c0597585cc2839c1c7b927b022d55034b7ae210f8d72bec043b,16f498358310667552dd194a56c3f7d0,f6b0f400aae41e54877b93248917209a,ZZ 30 85 23 T
80b839808dfba156b9f6b733c0b0fa52bf912dafcf862d4a5167dfbad756528d,44fe17fcf26801fd71fb1d3a0e79b429,f6b0f400aae41e54877b93248917209a,ZZ 20 08 29 T
614276ef48aa8f661a970642231398eb2fc47f1306ab18f081c25acc186c9834,380b48f5c2ba6ca4cbc47ad4451dbca7,f6b0f400aae41e54877b93248917209a,ZZ 16 35 94 T
c9d99e7175072519af6f51ed126a4ec3cfc6c81f98b4273322cc642b88fc1cd5,bd5c20aabdc0da048f1d72095c993e83,f6b0f400aae41e54877b93248917209a,ZZ 51 52 42 T
f4b6f188a34295a90ca467f5060fd613483db27fe733d5a0481891eb37fb532e,8367dd0cb6b70221ff8be03eaada0c13,f6b0f400aae41e54877b93248917209a,ZZ 69 10 64 T
cf169949cb7519fa232ce64275d93c0f2eb37a186a9834d8cd62c3918afef5bd,0546c7ec9dbf44536bc1b7f77a982341,f6b0f400aae41e54877b93248917209a,ZZ 29 63 24 T
b26234ef4f0445d98ad9c0d4f9e26a4e460d0c14039bba3928393dbe339612e7,aa2551fd84befd47102bf981666fdd9d,f6b0f400aae41e54877b93248917209a,ZZ 62 49 83 T
7b07444019fb8353bb3f9e0de98e46237834e5f1cf14538106b6783562b74dc2,f77c80513255537cac265d21c9765f95,f6b0f400aae41e54877b93248917209a,ZZ 27 70 63 T
11de806df77c341db1e38bc4641c917a4f570ed86642820fdd92894c9505a6f7,bd3850925cb81af3917b9967debf35fc,f6b0f400aae41e54877b93248917209a,ZZ 20 49 51 T
1089df62156ca85975be988e6f64f44a637fb2e457fa07ade442982a20b7e9b7,1d9117c51286293ffce58442b00cdb94,f6b0f400aae41e54877b93248917209a,ZZ 19 48 52 T
c5163ab39feb7ba87ef4254f4d4f4b3e0ae840a25aaed259b69f5db34df658ec,21f34d06800ce07a3feeeb6f482387d8,f6b0f400aae41e54877b93248917209a,ZZ 53 69 16 T
ea372dee2e3036dd9d017c5bd70ad77ee28370021d1eccaee3ad4ad07eedb51e,a677f4974cf0c809daa83453809dde76,f6b0f400aae41e54877b93248917209a,ZZ 54 83 79 T
fead595da9e232ed19a9ad72ad7653500c9f4877cd7ad0b9b09bd0812e0b4cfa,401be2a9cffa6765e05fa8f8ac3f841d,f6b0f400aae41e54877b93248917209a,ZZ 72 53 23 T
913ba61adc1331cc291748c26a0aa7f6d84a546d2136112c2bb79bf4993e4c6d,ac30be2b93d206a0fc4bef884160318b,f6b0f400aae41e54877b93248917209a,ZZ 37 29 39 T
daf8559235d384dd704411f22d5ed05f245ef8b07ce5a561217518090d5af722,f74f6fd6f796d29495291d949058a4a6,f6b0f400aae41e54877b93248917209a,ZZ 95 05 06 T
12f8ec33252d6b14410ad3e66ab582811ac0fa1b32cd67759ca55af8d58316e6,c866e4bf6af2c638ca2abb98ebe1cfde,f6b0f400aae41e54877b93248917209a,ZZ 19 08 19 T
1a772f61ce74a2f03e5c37258cff231de93e4f35cd0f4fcc12dd3b13ad666e14,0bedbe0934a98feee8d5e03d08376894,f6b0f400aae41e54877b93248917209a,ZZ 13 26 71 T
b2518fcf22853662f69463487fd3dfd9b862c9e82fcdb4dcb9877741c86c4025,7b28b59cf183d0cac81377b0e8e77f11,f6b0f400aae41e54877b93248917209a,ZZ 79 65 83 T
794ebe225149502dcee5184b6962e57bddc1889e1f94b906b6f69a75b58e546b,cb729b7d0fc05cba45e64797d1453a4a,f6b0f400aae41e54877b93248917209a,ZZ 25 36 73 T
a606028da1d91034046b246f8a96a458f961265b0c26c8b6a65c41e58ea649e3,7bd2d6b030b23edbb8fc535da2854d82,f6b0f400aae41e54877b93248917209a,ZZ 66 56 60 T
0924972a8280f56056e1988f33f881cdf3e0b16bc4daf224235826489445f723,cd2cb8a5ca24df9fe928847c7553d6b9,f6b0f400aae41e54877b93248917209a,ZZ 32 00 74 T
cd303370f8a4147010db05658c8d29e91cc720b625cab2f65c02300f1a9a7e4a,441e2142fe78d779adf98f53cb18bfad,f6b0f400aae41e54877b93248917209a,ZZ 77 23 18 T
9f10e13c44c71832072685d35be6ef9c3789277ae01f6107a59c5df168bb2165,300cebb5f149b782aa8bfcd6f7225e8a,f6b0f400aae41e54877b93248917209a,ZZ 20 82 26 T
70dd1f62ac27514a9606c9d8b769e7a8f0914245cc1e8c0cdb51745293c31c13,e8d53876f64df0fe03180354e7cbb19c,f6b0f400aae41e54877b93248917209a,ZZ 78 11 22 T
f907c2b2698865c4f708b93a897578bd6aec471f4a578b9351e2383fd6f11902,552985a3156da89a3001d87ddb628961,f6b0f400aae41e54877b93248917209a,ZZ 26 80 56 T
f7e3d838d6d58a53b4efef79b58eecd22912a6588cea9fa9e0b93488b8283c61,f18fa95bb34edd894ad783e046b23bd5,f6b0f400aae41e54877b93248917209a,ZZ 34 83 40 T
a020389733b5599d83f432fec8da31eedc9c22f7de2816ced606a8950846b35b,f854b8f1deb88a6f83a709f0f3936e07,f6b0f400aae41e54877b93248917209a,ZZ 68 59 21 T
f4e95f901c46442882f25f18e8b91b4da21f712bfb08671225c15774744b93ae,25e769bb7c71498a086ac501e3ada283,f6b0f400aae41e54877b93248917209a,ZZ 36 66 02 T
056678043060914abe6e0b9da8f254ed1bedb574cc23dd38e282c7b5fa22b172,5517446471e01f9a4f3e6ec111eab451,f6b0f400aae41e54877b93248917209a,ZZ 44 10 19 T
d3385556441fd278fb267640c04e2cd82b2de7a8b1454fbfe7927d1717cd5b85,804341d687af010670879980b2691dfa,f6b0f400aae41e54877b93248917209a,ZZ 93 76 02 T
883faed07e070c60c3d9b80b77570e698815923491a5eee225b571f8cfb54169,87c1b5a7996e490ced6e7518333a54a2,f6b0f400aae41e54877b93248917209a,ZZ 27 51 49 T
0405318837255ffa22652028030b862591b9b4c63821c499adf1b012394c7322,745a7f361e8f051698a166e2e688efa6,f6b0f400aae41e54877b93248917209a,ZZ 00 36 10 T
c5c7f4fd1a14eef1f142202ed2d994ac305cf6f500002d12cd6197705f120430,5169f730d44fd79d2a9ecfeee31948be,f6b0f400aae41e54877b93248917209a,ZZ 21 09 00 T
165228734d41f293892820416e52291e332893cf31dd0b9c601e705281870cfb,90bf86d002e91872c39d1969d1144399,f6b0f400aae41e54877b93248917209a,ZZ 51 14 66 T
d9f49740e00e47b0dfc73a4cf5075b516a4182e89d811bc0e0032d6f219018a1,9278777e315b54bef30520ff256ef356,f6b0f400aae41e54877b93248917209a,ZZ 03 51 14 T
0f7c93ca96c66d43593b398fdb4c5773d1d1418b8ac98c9bfc9d76443ba7a0a7,ff1c7a9a9a7b894f07dc9953362e26a4,f6b0f400aae41e54877b93248917209a,ZZ 45 40 27 T
b345bcca8868baeb22d0ab44f351abbfee09a0a256ff696a5ebafacb9e6bdeeb,ace5e36ea1f9120e9565692a0118ee25,f6b0f400aae41e54877b93248917209a,ZZ 99 37 81 T
52ef7adb12dd37cbf297950f8c5cb8d309245a32415908515a48a64ced0a4fd7,d37393d00e75259c96eb15e25e701e47,f6b0f400aae41e54877b93248917209a,ZZ 33 16 32 T
dbbf5f43f4549152a243c0ffffe818e31f7465a7ee36532a1e6a30ac1b2fab11,19f990d62fb709c38268c67db6570f10,f6b0f400aae41e54877b93248917209a,ZZ 27 26 85 T
6b4ead3e234092d995842f989cb353c68fc6e3a2e55c1b2a1587eb50ce3f6acc,f1fbd72af12c225154886c2eecf57a8a,f6b0f400aae41e54877b93248917209a,ZZ 13 39 35 T
5037b21785219b4539b0af9ebf7485777d3b26258a74e7608b2f658246a9df80,fa88cf2c0fdcbc41d19e8afee3673250,f6b0f400aae41e54877b93248917209a,ZZ 77 03 80 T
988c837d34f4b0b7565af23a2cccaa95340aed71ad3a45a05b4a09f9a7932e51,48d6b202a6ed7c1bef642b0b33cd9d76,f6b0f400aae41e54877b93248917209a,ZZ 08 08 77 T
c942420f9731217c916bd27f95006da68c0faec25bc8bc0a4951f38f7589f28d,83fdc1cfb2c7e8fa0e6abfbf30ee450b,f6b0f400aae41e54877b93248917209a,ZZ 39 90 83 T
2056109e013c041ac6f453859065f9e415a8089c9cfe1ec4d6f72530e1535e71,b172cefa4f04487c931749f009e2d9e6,f6b0f400aae41e54877b93248917209a,ZZ 46 55 65 T
aa92e28a759d9f18b95ed60e697e0da7cd5fed7322b70085a717c1d0e5bbc6be,1a7186e61490e3ed4c2b866974df9ffc,f6b0f400aae41e54877b93248917209a,ZZ 41 32 39 T
1ee7ea7ac91137e8dd1cb7b92670c24401134e0a15c66409f07efcbd8c865b7e,a2b2504464861b5029231a8b233b6f8a,f6b0f400aae41e54877b93248917209a,ZZ 54 22 56 T
8940b024dd524e154dde6c086fc4c4381440891004d24193bb4832fa5a5af348,2ff6120a9b40149e3c6c1f3f6577da3e,f6b0f400aae41e54877b93248917209a,ZZ 71 18 44 T
5e227df9d5da67ffe76ab8480f2122cdf1c990e657dfe4e928c09612e8fc95ba,b5f04af43918f7fbecce8aec7b98201a,f6b0f400aae41e54877b93248917209a,ZZ 83 98 31 T
ce159aa815b007a7d22478b1cbe9acd9d811b483dc8dc8c2119300b5a3979752,0cd9ca557011d0170fb4f0274f3a6c54,f6b0f400aae41e54877b93248917209a,ZZ 23 37 33 T
5ac1b42d6cc37fef484d184b52added6e78e427463016e94f66ba896256b728b,703fb9dec57b16fd446cab36b711ab3f,f6b0f400aae41e54877b93248917209a,ZZ 05 17 44 T
7edba036952974fe017003cd30f90caef8ef1ed600002fefc6fb846f9fe0bbb7,35d0eefcfe34b787ff60429cc1de694d,f6b0f400aae41e54877b93248917209a,ZZ 22 12 14 T
39fc1ee6d6547c4accfd98026f6aaa6e9456f08b8ae68be4daaf4239873d7cfb,6e343621d5d1720a4bf8d74358d0dc9b,f6b0f400aae41e54877b93248917209a,ZZ 11 56 84 T
a1dffd74deda9a8b5c0e83d021ad7a3fd947e1ac98bbf30e86b5baee70a030e1,777e0af9673a5572a65c3c2038f16427,f6b0f400aae41e54877b93248917209a,ZZ 74 82 29 T
5664c522e77d7e7dfaeae0a382be0cfecaa6b1ebe0120c25636aa16587ea2429,602f98d86c85dd9f415e0743763d20ea,f6b0f400aae41e54877b93248917209a,ZZ 40 58 71 T
7b62b2fe22acdbb86d185f250ee5dfe4882607ef9f1a4c2a138d14b29a1b47b3,424412396b3af1df8c5e689fb308872c,f6b0f400aae41e54877b93248917209a,ZZ 37 69 95 T
d35b3a7145c3410769859404b96da34adce514d0659fef9ada4d4b895d4f608d,2b0f1702763c6bab1ed9cf78206a25ef,f6b0f400aae41e54877b93248917209a,ZZ 26 21 65 T
9d41dc25f385cc14d01dce0eee4d0e08b7e2551e3794e77efea92dc341a47410,bc38509abe12a52a5a33228e344f8d13,f6b0f400aae41e54877b93248917209a,ZZ 49 99 35 T
007fcef20fe47796a0421478b015ae25f389e1a3d2a4dbd8a0224402d4617440,1c60350a35173719dc03d6b720b06c62,f6b0f400aae41e54877b93248917209a,ZZ 41 30 97 T
6204d8a76c04ccc2cde35130253eb12e474168daf7634f2dab9b0a26c380606d,aa5df5e2d96a27734b8ee7633e3b4d4e,f6b0f400aae41e54877b93248917209a,ZZ 03 58 40 T
946b399534b4fa48fba2452c377bc734dc11cca616ef4ad017380e9600a8dba2,a129197c5cb4880be2e872e3655b9ff2,f6b0f400aae41e54877b93248917209a,ZZ 39 18 82 T
20fdd6d9db2fe8ffa7ad18b2c288313625b2c22b02d7b4d8cf085fe0d963b8df,1ffb0a4921aae3d01ed2812bbde2c903,f6b0f400aae41e54877b93248917209a,ZZ 21 13 98 T
9adc25ca790c364e3495a99ea998cf65c7add75970d0b504b2617512e9e3a130,38cdd5abe012a06fe56fbbda8f61855b,f6b0f400aae41e54877b93248917209a,ZZ 88 33 53 T
20d452a9f382efc2f3fa90cc9e0ac08b313a40ce157b316053638bf2e485871f,fe3a0b96096537f23d337529aa45e8fe,f6b0f400aae41e54877b93248917209a,ZZ 37 49 44 T
d51accfa9c4baed597ef93aeb845c8dda36d32e0c56f216b883e10a03db40e74,df81084cd82eb41ea374d19171e2b0c3,f6b0f400aae41e54877b93248917209a,ZZ 55 99 70 T
279d9f35b6b3f52e144833a355b30a69f900b6bf32d5f498395777773118f302,da653a2b8f33aeb4ad1fd24984a9b144,f6b0f400aae41e54877b93248917209a,ZZ 64 30 09 T
623264659129c6df0718986b22a110469cc6547e29f3faafab9fc3e7e87deb87,a284b148fb275f5d34884180fd04f736,f6b0f400aae41e54877b93248917209a,ZZ 34 58 44 T
6bf73863e3033fc5c41087b645c0ab176f7b9096f42697c93b5b69de22bd7bd2,c778daa5b1db37165719515d28aebec1,f6b0f400aae41e54877b93248917209a,ZZ 13 97 49 T
0d30ecf71d658fc82e021511e471c1aacd734d83af816bcec6eae767c6f9a7d8,c14e95557ee3364bb830990c64219cb0,f6b0f400aae41e54877b93248917209a,ZZ 83 07 93 T
4fa88f2be2beeb72a4686a1d53a3ed6e8d84598c67bc884c266f408c605aa3ed,2d594903ca8e191329751543910fed0e,f6b0f400aae41e54877b93248917209a,ZZ 54 92 40 T
b2efa8294179b4c1ee6e49a951c32839cce3b5e464fe2ec0a5fc3aee54f74421,cd2c31b8c61a1bf0e869b2c12d96eddf,f6b0f400aae41e54877b93248917209a,ZZ 53 43 80 T
3e6c5f4198333a47de4db11fa415a7274aeb0d8039dcca9b94f7a49417cf461a,860bd49cb05538116e5d17076955a6ed,f6b0f400aae41e54877b93248917209a,ZZ 07 94 83 T
729d25825ddb916712fc0ddbd95f165b03aaaec16e5474dec304afa6e93d510f,84b648b829be02759c4ab2040639e55c,f6b0f400aae41e54877b93248917209a,ZZ 54 72 66 T
ebc6dfb6b2c45f82280019e3ba4573c5716d560be55dd6b809ce270d6b6d7372,f7b31f6901847fb833a353fbe1ca9112,f6b0f400aae41e54877b93248917209a,ZZ 50 46 16 T
671397073271f88b5560af4e1a0a3297ec878be034a726a4597804072a2340f0,d1261d16cebf6524beab2607b129198a,f6b0f400aae41e54877b93248917209a,ZZ 85 69 51 T
d498368a79f26edc0d2285ad88a02c6b24feca83aa3f65d132f9c314465a9784,73a5a877d27091a71ea87c302b902488,f6b0f400aae41e54877b93248917209a,ZZ 73 78 64 T
2014f2aeacaac7c9433056346b18f6babad063be9ecec4fb14c5c0c417efe8f2,29a3841c5187ab0f0a1dae3e71b87b53,f6b0f400aae41e54877b93248917209a,ZZ 39 05 57 T
269bceb3a28234fcadf74d725906755f8b7f5d42d6546b5b13c513835cca67b0,2456deaa86cd5df77d993cc0f7720b5c,f6b0f400aae41e54877b93248917209a,ZZ 95 30 18 T
e62f31f59a155b94c6a325aff6ed89a2ce22a4179149d3a62938a60520e0ad1a,7afbd0e26b5bbcd4e931229378b48285,f6b0f400aae41e54877b93248917209a,ZZ 04 94 93 T
cc7e5f3498de5a8edd2ad83f8aff66d7dc857637f8184f2b0370192b41244578,0c436948f03019622e50009278923b5a,f6b0f400aae41e54877b93248917209a,ZZ 30 62 51 T
d3bec6c63fc0901a154ff79dde3b31509bbabedc095058a01abac9e922c2b5a2,9270bdae220b0e49711a17157e84a2c3,f6b0f400aae41e54877b93248917209a,ZZ 00 49 62 T
9075bfeccd50a1fb8cf2b289140484f600d21f2c6d45520bade969db37bc5b3d,6a90956ad296434a559a1324b5ee4f1a,f6b0f400aae41e54877b93248917209a,ZZ 56 86 15 T
6a7d261f28998302b40e25d5c4cec822b080e262746de9c108c8091e85b084b9,44919786fccc573cc5b8091258396b6f,f6b0f400aae41e54877b93248917209a,ZZ 31 16 27 T
f42614a8addb3ccb5331bd3d472ac50aed861b08ac6715d83f35b062745c290e,540e912a679989d21d41a91dfd3b4fc3,f6b0f400aae41e54877b93248917209a,ZZ 04 84 69 T
0ceefe41c9fdc7822fc2859be22cbc59f0504965081cf6eb90fcdda65ce017fd,1ed89fb1e42ea2e60a956a3d2d5b3484,f6b0f400aae41e54877b93248917209a,ZZ 96 33 03 T
7642704587e419f6a8d1c97eb53766b72f1118c0847d4b1065aca6f876280c6d,7514d93f24ce3bf82c39c502ace84f2d,f6b0f400aae41e54877b93248917209a,ZZ 01 26 94 T
de718b2cce4326e6107ce1ae3b999befacc5366b18ee03164e4cbcdf724117fe,1bc334da9390d2e7285f4dbe65df512f,f6b0f400aae41e54877b93248917209a,ZZ 12 18 27 T
d22f56554c61ed112cdc228f0f69844a426160a2245c4ff851874064bd9815eb,097a50c377f6430fb14be2ead68720ef,f6b0f400aae41e54877b93248917209a,ZZ 16 63 15 T
82df387065f496f75d69b623a3482ba7ba332aef7600fc3163c2c002cbb3ea40,1a282b01258be000f28eac3f22141cff,f6b0f400aae41e54877b93248917209a,ZZ 22 01 20 T
818607d26a895c5097e7b63cb2cbe87cde179ec9be98197e631ffe6d85fec7b1,26b167b543ad2977d4d83cee524068bb,f6b0f400aae41e54877b93248917209a,ZZ 89 86 42 T
f149c428a735ad939db13507e4239d8fcdc6049e32e85f6e61f4bea1cf78983c,8b5025f750aae664801bb257396c780b,f6b0f400aae41e54877b93248917209a,ZZ 96 35 00 T
c9f2fd34d3c522d00de43985839303827045865b308fbaaa0effa3e6760c8f3e,e3b5359835e7690f9dfe8f374dc31dfd,f6b0f400aae41e54877b93248917209a,ZZ 96 39 13 T
fee7c5742784e2ed10a20e1f7d1aa2b2646deb3004a5615f2e43e3d2d6de80d5,e38d8b2bd3037044ab155bafbb05bd36,f6b0f400aae41e54877b93248917209a,ZZ 47 74 65 T
515beddf1c15d483b20530441d0a507eead0dcb33995334c5549fdf36a6300fd,a410581b35e6bc0c457577b6d5776f01,f6b0f400aae41e54877b93248917209a,ZZ 43 14 66 T
5e88203804e8539fcd298ce65d577212358636c2f6c925383134ce7fc8bbea89,707e0c020233e45119987e8d295a435a,f6b0f400aae41e54877b93248917209a,ZZ 42 07 71 T
d330628cc86009d16de7b06d3e6c287f15753d51303db7f8a4a7584fcb251de4,827921c296b46c030d5b50fb97715a65,f6b0f400aae41e54877b93248917209a,ZZ 11 13 67 T
4fc60a3d2e2fa66239b71665b25cf238405ca9584a995d7970f0bc136cadf92e,7407e0a7ddc9c3ff1e634676e6cf5659,f6b0f400aae41e54877b93248917209a,ZZ 25 01 44 T
d8f68d9c2396f834129d63e93175c999c57fe5b205025716b7141ce6fec2f9af,879f1787b2b3bbd958f3f746695673c4,f6b0f400aae41e54877b93248917209a,ZZ 03 01 05 T
866a886ea543e15d882d862705cafd2a002c4152d6ecb3859962ceda9a2ac33d,b7397bfabe0cd330c9ba895b80024a8b,f6b0f400aae41e54877b93248917209a,ZZ 74 21 92 T
62c2f1a516c80cda117807a7d3792983efd61705a9b66a2e743c7c3e3609708d,630ea2682beace21067d63fe46e5d258,f6b0f400aae41e54877b93248917209a,ZZ 33 95 20 T
002743c62ecb8e97e25683253bc0618d3492563d12a1c5ebc0edf2ee35bac839,fff62faa0d654a123d57de65c76dfb3e,f6b0f400aae41e54877b93248917209a,ZZ 89 96 97 T
d278091505b1e2369c339afa0c80b9bbb71743249daacfcbf7bea501cc04c03a,72468c479585b50297c68fd2be99351e,f6b0f400aae41e54877b93248917209a,ZZ 69 68 37 T
89591b3ef2cefd4036a37817be092038024d545e526255f11f1c456b57877459,d7ef59fcb144122290a20c2a75657c1f,f6b0f400aae41e54877b93248917209a,ZZ 31 19 30 T
01495c1b99df59ce904a3834653e82b291ef8d375797b3eb785dccf4230a0b05,7f489592247975f242045a243bf69732,f6b0f400aae41e54877b93248917209a,ZZ 83 87 27 T
faf938806a925b0c55486b7debb9c9cdb491aac51c142a89b729032863ab4a8d,e899031b6f8b3a3cb9aad9c88dae9c66,f6b0f400aae41e54877b93248917209a,ZZ 50 21 81 T
3a79e336e4f8a362fafd1b909ae3d4e63ab0f25b0cc8c23a8c71104e97e2b1e5,089bc8b5d230ffffb12d3e9cae40e01b,f6b0f400aae41e54877b93248917209a,ZZ 33 62 64 T
d7bbfe70cdee44b9a5fd46a70ae4e047f4b6b40e1e726801e6153dc5d4c1bde1,51cc31bf3c0888e018cd561cdd5d818d,f6b0f400aae41e54877b93248917209a,ZZ 78 92 09 T
5b1dab304c043080e6002ce89ed59f3be77c9aade2322a39b34cb7beb5ce375a,f0f00354dc9bd43734caf83c41f32e5c,f6b0f400aae41e54877b93248917209a,ZZ 95 75 01 T
6ffd73b01328ed98db6c2d9647a14d44f58d8e485405f0b1549795da3ce9225e,3ef4073fc479d7a68035274fed7f887e,f6b0f400aae41e54877b93248917209a,ZZ 03 34 98 T
65e05950fc0726ed886636c5de27a3ab9294697f6f7394d464e3851c8ed7c4b9,cb0dc82c5a5054a3c43f818459291a76,f6b0f400aae41e54877b93248917209a,ZZ 89 78 85 T
850d69f8b7c60466496b6e345a5112343247090ad2b212695290454f02adbf58,6f914bc33aff940ce397c850d1d11fee,f6b0f400aae41e54877b93248917209a,ZZ 34 21 32 T
ad04f6de698bb5a87a1e9b43f712760a2614365cd90b42d6cd8f7e82765cc4f5,7b94be04a96c042785be20688bb08ace,f6b0f400aae41e54877b93248917209a,ZZ 56 56 55 T
9d58efd11594b530cf95fa09c7fa5adcf4891f0d9e3fa61a5ead7ae1c2a08fcc,04800f5651b0527c43c39cc54c246e81,f6b0f400aae41e54877b93248917209a,ZZ 64 94 05 T
027f2b1fb371d2a2049f8d9714ab2d37c954c7750f218ee60c1fa57023fea049,82b0d86b1668ff346e45028bf816e6c7,f6b0f400aae41e54877b93248917209a,ZZ 65 86 55 T
83e3f85cdd52fc467037b287950dfddb49c6145fec5ac64777a573f7b711f3fc,96c1aa5a7033462c1bf8a21033c9eca1,f6b0f400aae41e54877b93248917209a,ZZ 05 80 25 T
6a3e304b43713e7f0e02b85c4683ffa70536bcf9ccbb6b09c391f3f145441886,6fcedc7b0f27019f16bdfb5b9d3a95bf,f6b0f400aae41e54877b93248917209a,ZZ 60 33 61 T
bf82d31651fb452312178b3d0a8d8cc09c485f370c717d954f4c278eb464967f,930b60f30c8738dd6f3fa8f5f301142a,f6b0f400aae41e54877b93248917209a,ZZ 39 73 19 T
77373b46a92a98aff45f93e2049eae2b3a2fc24cdf2475e3934827e0944559e1,567d14b69c30dd779d3599bd50614562,f6b0f400aae41e54877b93248917209a,ZZ 27 13 75 T
756083687340d4356759197ea12046fa57ebb98a2ff412709876df2e5529689a,ed82a5041ed1a6891575bfb5f39c9021,f6b0f400aae41e54877b93248917209a,ZZ 64 58 95 T
db7752f541f7fd26f66c556cb4060811a7d4a81e2f9682872db5fb17fdfe9083,e41e73bb347c42e67f73a12a9ab380e7,f6b0f400aae41e54877b93248917209a,ZZ 71 53 47 T
05e9d972fd2a8d120fc06ea747c826279f191d121893a6dec1ae77334669d7d9,d367c4a0080176bd0166aae9013da1af,f6b0f400aae41e54877b93248917209a,ZZ 69 86 09 T
8a62e580a057145fffe6517af6e56b9e2f320a424253508bcddbedd89ee3689b,d5f3c0eb18da965c8d4b4b060680fda7,f6b0f400aae41e54877b93248917209a,ZZ 45 79 56 T
a3bbb570055e54b29c4b25e26fccf1e000a6fc4863e28caa357e24d3bd991483,a01f71f230c78a766a6953d268fde18c,f6b0f400aae41e54877b93248917209a,ZZ 72 09 84 T
